"Date","Local.Site.Name","County","meanlatitude","meanlongitude","Month","Year","PM2.5","Ozone"
2024-07-17,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,31,33
2024-07-17,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,44,44
2024-07-17,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,56,42
2024-07-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,39,43
2024-07-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,45,46
2024-07-17,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,50.5,45
2024-07-17,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,55,40
2024-07-17,"Linville Falls","Avery",35.972347,-81.933072,7,2024,39,28
2024-07-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,51,51
2024-07-17,"Millbrook School","Wake",35.856111,-78.574167,7,2024,59,NA
2024-07-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,53,35
2024-07-17,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,55,43
2024-07-18,"Bryson City","Swain",35.434767,-83.442133,7,2024,29,40
2024-07-18,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,28.5,29
2024-07-18,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,34,43
2024-07-18,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,49,38
2024-07-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,39
2024-07-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,40,47
2024-07-18,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,39,44
2024-07-18,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,40,36
2024-07-18,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,33
2024-07-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,46,46
2024-07-18,"Millbrook School","Wake",35.856111,-78.574167,7,2024,47,NA
2024-07-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,41,34
2024-07-18,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,52,39
2024-07-19,"Bryson City","Swain",35.434767,-83.442133,7,2024,26,27
2024-07-19,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,NA,22
2024-07-19,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,41,46
2024-07-19,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,53,37
2024-07-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,41
2024-07-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,31,32
2024-07-19,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,46,46
2024-07-19,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,36,33
2024-07-19,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,37
2024-07-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,45,42
2024-07-19,"Millbrook School","Wake",35.856111,-78.574167,7,2024,48,35
2024-07-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,33,33
2024-07-19,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,37,36
2024-07-20,"Bryson City","Swain",35.434767,-83.442133,7,2024,17,28
2024-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,NA,20
2024-07-20,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,24,32
2024-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,33,32
2024-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,11,31
2024-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,36.5,33
2024-07-20,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,26,32
2024-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,31,32
2024-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,2024,21,31
2024-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,28,33
2024-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,2024,32.5,34
2024-07-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,24,32
2024-07-20,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,34,32
2024-07-21,"Bryson City","Swain",35.434767,-83.442133,7,2024,14,27
2024-07-21,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,NA,26
2024-07-21,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,19,31
2024-07-21,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,34,42
2024-07-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,35
2024-07-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,13,24
2024-07-21,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,27,37
2024-07-21,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,31,32
2024-07-21,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,25
2024-07-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,31,44
2024-07-21,"Millbrook School","Wake",35.856111,-78.574167,7,2024,33,40
2024-07-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,24,32
2024-07-21,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,29,31
2024-07-22,"Bryson City","Swain",35.434767,-83.442133,7,2024,25,30
2024-07-22,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,NA,18
2024-07-22,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,22,36
2024-07-22,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,22,29
2024-07-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,36
2024-07-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,18,33
2024-07-22,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,27,38
2024-07-22,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,18,28
2024-07-22,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,30
2024-07-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,26,39
2024-07-22,"Millbrook School","Wake",35.856111,-78.574167,7,2024,20,31
2024-07-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,18,25
2024-07-22,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,13,27
2024-07-23,"Bryson City","Swain",35.434767,-83.442133,7,2024,28,27
2024-07-23,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,NA,23
2024-07-23,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,30.5,38
2024-07-23,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,34,31
2024-07-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,18,36
2024-07-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,24,31
2024-07-23,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,30,41
2024-07-23,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,NA,27
2024-07-23,"Linville Falls","Avery",35.972347,-81.933072,7,2024,24,30
2024-07-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,31,39
2024-07-23,"Millbrook School","Wake",35.856111,-78.574167,7,2024,30,32
2024-07-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,52,26
2024-07-23,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,43,28
2024-07-24,"Bryson City","Swain",35.434767,-83.442133,7,2024,28,26
2024-07-24,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,NA,26
2024-07-24,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,32,34
2024-07-24,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,23,29
2024-07-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,30
2024-07-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,18,37
2024-07-24,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,40,38
2024-07-24,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,NA,31
2024-07-24,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,30
2024-07-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,31,40
2024-07-24,"Millbrook School","Wake",35.856111,-78.574167,7,2024,28,31
2024-07-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,28,25
2024-07-24,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,27,30
2024-07-25,"Bryson City","Swain",35.434767,-83.442133,7,2024,6,19
2024-07-25,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,22,18
2024-07-25,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,22,23
2024-07-25,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,21,24
2024-07-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,31
2024-07-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,21,29
2024-07-25,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,26,27
2024-07-25,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,NA,23
2024-07-25,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,23
2024-07-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,22,27
2024-07-25,"Millbrook School","Wake",35.856111,-78.574167,7,2024,23,24
2024-07-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,27,24
2024-07-25,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,24,27
2024-07-26,"Bryson City","Swain",35.434767,-83.442133,7,2024,42,24
2024-07-26,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,14,23
2024-07-26,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,50,36
2024-07-26,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,47,30
2024-07-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,46,42
2024-07-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,39.5,36
2024-07-26,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,50.5,38
2024-07-26,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,NA,30
2024-07-26,"Linville Falls","Avery",35.972347,-81.933072,7,2024,56,31
2024-07-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,51,33
2024-07-26,"Millbrook School","Wake",35.856111,-78.574167,7,2024,40.5,30
2024-07-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,20,24
2024-07-26,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,32,26
2024-07-27,"Bryson City","Swain",35.434767,-83.442133,7,2024,55,31
2024-07-27,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,32,41
2024-07-27,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,59,49
2024-07-27,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,59,42
2024-07-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,32
2024-07-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,56,42
2024-07-27,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,63,49
2024-07-27,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,NA,38
2024-07-27,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,35
2024-07-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,60,47
2024-07-27,"Millbrook School","Wake",35.856111,-78.574167,7,2024,53,40
2024-07-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,25,43
2024-07-27,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,49,42
2024-07-28,"Bryson City","Swain",35.434767,-83.442133,7,2024,52,25
2024-07-28,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,42.5,45
2024-07-28,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,59,43
2024-07-28,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,56,47
2024-07-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,28
2024-07-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,57,44
2024-07-28,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,62,47
2024-07-28,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,NA,44
2024-07-28,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,31
2024-07-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,61,46
2024-07-28,"Millbrook School","Wake",35.856111,-78.574167,7,2024,50,49
2024-07-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,42,46
2024-07-28,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,52,50
2024-07-29,"Bryson City","Swain",35.434767,-83.442133,7,2024,29,26
2024-07-29,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,53,38
2024-07-29,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,48.5,31
2024-07-29,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,57,32
2024-07-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,18,35
2024-07-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,48,NA
2024-07-29,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,54,33
2024-07-29,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,NA,38
2024-07-29,"Linville Falls","Avery",35.972347,-81.933072,7,2024,24,26
2024-07-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,53,33
2024-07-29,"Millbrook School","Wake",35.856111,-78.574167,7,2024,54.5,29
2024-07-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,55,40
2024-07-29,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,53,29
2024-07-30,"Bryson City","Swain",35.434767,-83.442133,7,2024,28,24
2024-07-30,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,36.5,40
2024-07-30,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,34,44
2024-07-30,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,55,30
2024-07-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,51
2024-07-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,21,34
2024-07-30,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,43,47
2024-07-30,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,52,35
2024-07-30,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,35
2024-07-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,39,48
2024-07-30,"Millbrook School","Wake",35.856111,-78.574167,7,2024,55,37
2024-07-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,52,38
2024-07-30,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,49,38
2024-07-31,"Bryson City","Swain",35.434767,-83.442133,7,2024,26,28
2024-07-31,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2024,29,44
2024-07-31,"Clemmons Middle","Forsyth",36.026612,-80.341962,7,2024,37,43
2024-07-31,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2024,46,47
2024-07-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2024,NA,44
2024-07-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2024,22,54
2024-07-31,"Hattie Avenue","Forsyth",36.11094,-80.224501,7,2024,44,47
2024-07-31,"Leggett","Edgecombe",35.988278,-77.5843,7,2024,46,41
2024-07-31,"Linville Falls","Avery",35.972347,-81.933072,7,2024,NA,39
2024-07-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2024,37,51
2024-07-31,"Millbrook School","Wake",35.856111,-78.574167,7,2024,50,50
2024-07-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2024,41,42
2024-07-31,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2024,52,43
2024-08-01,"Bryson City","Swain",35.434767,-83.442133,8,2024,37,21
2024-08-01,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2024,46.5,41
2024-08-01,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2024,38,43
2024-08-01,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2024,52,42
2024-08-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2024,31,27
2024-08-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2024,40,77
2024-08-01,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2024,42,46
2024-08-01,"Leggett","Edgecombe",35.988278,-77.5843,8,2024,53,44
2024-08-01,"Linville Falls","Avery",35.972347,-81.933072,8,2024,31,26
2024-08-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2024,47,45
2024-08-01,"Millbrook School","Wake",35.856111,-78.574167,8,2024,52.5,54
2024-08-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2024,55,44
2024-08-01,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2024,56,47
2024-08-02,"Bryson City","Swain",35.434767,-83.442133,8,2024,70,27
2024-08-02,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2024,41,33
2024-08-02,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2024,50,35
2024-08-02,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2024,55,36
2024-08-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2024,NA,43
2024-08-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2024,60,31
2024-08-02,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2024,54,37
2024-08-02,"Leggett","Edgecombe",35.988278,-77.5843,8,2024,57,35
2024-08-02,"Linville Falls","Avery",35.972347,-81.933072,8,2024,NA,27
2024-08-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2024,56,38
2024-08-02,"Millbrook School","Wake",35.856111,-78.574167,8,2024,54,39
2024-08-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2024,53,33
2024-08-02,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2024,54,33
2024-08-03,"Bryson City","Swain",35.434767,-83.442133,8,2024,54,42
2024-08-03,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2024,42,19
2024-08-03,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2024,56,36
2024-08-03,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2024,57,34
2024-08-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2024,NA,42
2024-08-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2024,58,32
2024-08-03,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2024,62,38
2024-08-03,"Leggett","Edgecombe",35.988278,-77.5843,8,2024,54,29
2024-08-03,"Linville Falls","Avery",35.972347,-81.933072,8,2024,NA,34
2024-08-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2024,59,34
2024-08-03,"Millbrook School","Wake",35.856111,-78.574167,8,2024,55,31
2024-08-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2024,48,27
2024-08-04,"Bryson City","Swain",35.434767,-83.442133,8,2024,31,37
2024-08-04,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2024,21.5,23
2024-08-04,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2024,38.5,42
2024-08-04,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2024,43,35
2024-08-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2024,22,41
2024-08-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2024,44,44
2024-08-04,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2024,41,41
2024-08-04,"Leggett","Edgecombe",35.988278,-77.5843,8,2024,31,31
2024-08-04,"Linville Falls","Avery",35.972347,-81.933072,8,2024,29,38
2024-08-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2024,43,44
2024-08-04,"Millbrook School","Wake",35.856111,-78.574167,8,2024,37.5,31
2024-08-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2024,18,30
2024-08-04,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2024,26,32
2024-08-05,"Bryson City","Swain",35.434767,-83.442133,8,2024,44,42
2024-08-05,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2024,34,44
2024-08-05,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2024,36,40
2024-08-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2024,NA,37
2024-08-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2024,17,24
2024-08-05,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2024,46,47
2024-08-05,"Leggett","Edgecombe",35.988278,-77.5843,8,2024,14,22
2024-08-05,"Linville Falls","Avery",35.972347,-81.933072,8,2024,NA,40
2024-08-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2024,41,42
2024-08-05,"Millbrook School","Wake",35.856111,-78.574167,8,2024,32,30
2024-08-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2024,17,19
2024-08-05,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2024,24,24
2024-08-06,"Bryson City","Swain",35.434767,-83.442133,8,2024,39,31
2024-08-06,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2024,25,24
2024-08-06,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2024,19,24
2024-08-06,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2024,18,17
2024-08-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2024,NA,27
2024-08-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2024,14,17
2024-08-06,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2024,22,26
2024-08-06,"Leggett","Edgecombe",35.988278,-77.5843,8,2024,12,15
2024-08-06,"Linville Falls","Avery",35.972347,-81.933072,8,2024,NA,25
2024-08-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2024,18,20
2024-08-06,"Millbrook School","Wake",35.856111,-78.574167,8,2024,23,15
2024-08-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2024,12,14
2024-08-06,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2024,17,17
2024-08-07,"Bryson City","Swain",35.434767,-83.442133,8,2024,38,35
2024-08-07,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2024,33,37
2024-08-07,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2024,21,24
2024-08-07,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2024,18,24
2024-08-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2024,19,31
2024-08-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2024,12.5,28
2024-08-07,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2024,31.5,26
